Location,Year,Average_Rent,Average_Earnings,CPI_Index,Affordability_Ratio,Real_Rent,Rent_YoY_Growth,Income_YoY_Growth
"Strokestown, Roscommon",2017,519.67,273.8105606060606,83.30520833333334,1.897918030808405,623.8145374063746,20.943492831874867,1.4531183386556012
"Strokestown, Roscommon",2018,543.94,284.1095454545454,83.72291666666666,1.914543205965689,649.6906959962178,4.6702715184636645,3.761354136848749
"Strokestown, Roscommon",2019,566.08,291.2750909090909,84.56875000000001,1.9434548908154927,669.3725519178183,4.070301871529947,2.5221065498103545
"Strokestown, Roscommon",2020,603.21,295.81777272727277,84.11145833333333,2.039126974822184,717.1555599588839,6.559143583945737,1.5595847224710413
"Strokestown, Roscommon",2021,619.57,309.2805,86.49479166666667,2.003262410659579,716.3090263142049,2.7121566287030996,4.551020430114283
"Strokestown, Roscommon",2022,688.19,321.86687878787876,93.921875,2.1381199662160353,732.7260023290635,11.07542327743436,4.069567524586493
"Strokestown, Roscommon",2023,829.51,335.2919090909091,99.559375,2.4739934889842257,833.1812046831351,20.53502666414797,4.17098843894339
"Strokestown, Roscommon",2024,973.44,350.1716666666666,101.09583333333335,2.7798936711993645,962.8883485141986,17.3512073392726,4.4378516666571555
"Summerhill, Dublin 1",2008,1152.31,263.2414696969697,84.23125,4.37738780795625,1368.0314610076425,,
"Summerhill, Dublin 1",2009,1144.47,256.8306666666667,79.36041666666667,4.45612673460594,1442.1169243693068,-0.6803724692140078,-2.4353317270576103
"Summerhill, Dublin 1",2010,1013.79,256.01466666666664,79.12083333333334,3.95989031878382,1281.3186581705195,-11.41838580303547,-0.31771906781642434
"Summerhill, Dublin 1",2011,942.3,251.39683333333335,81.60104166666666,3.7482572373955914,1154.7646705898874,-7.051756280886579,-1.8037378066881438
"Summerhill, Dublin 1",2012,961.3,258.9757575757576,82.85833333333333,3.711930448620439,1160.1729860203156,2.01634299055502,3.0147254211333463
"Summerhill, Dublin 1",2013,917.37,260.7649393939394,83.11562500000001,3.5179959473544207,1103.7274880625632,-4.569853323624251,0.6908684561559575
"Summerhill, Dublin 1",2014,905.97,261.4159090909091,83.22708333333334,3.465626874625075,1088.5519036771884,-1.242682886948554,0.24963850526940057
"Summerhill, Dublin 1",2015,1020.5,266.57742424242423,82.91979166666667,3.8281561272494034,1230.7073854000475,12.641698952503933,1.9744456905720131
"Summerhill, Dublin 1",2016,1075.9,269.88875757575755,82.96875,3.9864572710035757,1296.75329566855,5.428711415972565,1.2421657020446064
"Summerhill, Dublin 1",2017,1147.81,273.8105606060606,83.30520833333334,4.191985865919132,1377.8370199942478,6.683706664188116,1.4531183386556012
"Summerhill, Dublin 1",2018,1474.06,284.1095454545454,83.72291666666666,5.1883508441846224,1760.641003309528,28.423693816920913,3.761354136848749
"Summerhill, Dublin 1",2019,1631.04,291.2750909090909,84.56875000000001,5.59965493413599,1928.6556795506613,10.64949866355509,2.5221065498103545
"Summerhill, Dublin 1",2020,1605.41,295.81777272727277,84.11145833333333,5.427023485435059,1908.6697957818867,-1.5713900333529485,1.5595847224710413
"Summerhill, Dublin 1",2021,1579.32,309.2805,86.49479166666667,5.106432510294053,1825.9134100078277,-1.6251300290891502,4.551020430114283
"Summerhill, Dublin 1",2022,1514.03,321.86687878787876,93.921875,4.703901208169348,1612.0099817002163,-4.134057695717141,4.069567524586493
"Summerhill, Dublin 1",2023,1608.77,335.2919090909091,99.559375,4.79811756973774,1615.8900153802695,6.257471780612001,4.17098843894339
"Summerhill, Dublin 1",2024,1668.89,350.1716666666666,101.09583333333335,4.7659195727809704,1650.7999835139924,3.737016478427635,4.4378516666571555
"Sutton, Dublin 13",2008,1520.74,263.2414696969697,84.23125,5.776977319533275,1805.4344438673293,,
"Sutton, Dublin 13",2009,1385.56,256.8306666666667,79.36041666666667,5.394838622594394,1745.908172105111,-8.889093467653908,-2.4353317270576103
"Sutton, Dublin 13",2010,1249.71,256.01466666666664,79.12083333333334,4.881400023956961,1579.4954973932277,-9.80469990473165,-0.31771906781642434
"Sutton, Dublin 13",2011,1299.38,251.39683333333335,81.60104166666666,5.1686410794089825,1592.3571237091032,3.974522089124677,-1.8037378066881438
"Sutton, Dublin 13",2012,1310.85,258.9757575757576,82.85833333333333,5.06167068404671,1582.0376144020918,0.8827286859886874,3.0147254211333463
"Sutton, Dublin 13",2013,1266.7,260.7649393939394,83.11562500000001,4.857631562525311,1524.021506184908,-3.368043635808815,0.6908684561559575
"Sutton, Dublin 13",2014,1432.54,261.4159090909091,83.22708333333334,5.479926623370978,1721.242584294976,13.092287045077743,0.24963850526940057
"Sutton, Dublin 13",2015,1591.87,266.57742424242423,82.91979166666667,5.97151092041598,1919.7708629071765,11.122202521395552,1.9744456905720131
"Sutton, Dublin 13",2016,1622.13,269.88875757575755,82.96875,6.010365213321898,1955.1096045197742,1.9009089938248902,1.2421657020446064
"Sutton, Dublin 13",2017,1727.0,273.8105606060606,83.30520833333334,6.307280464922192,2073.099671139009,6.46495656944881,1.4531183386556012
"Sutton, Dublin 13",2018,1897.8,284.1095454545454,83.72291666666666,6.679817803952061,2266.762883519546,9.889982628836137,3.761354136848749
"Sutton, Dublin 13",2019,1951.9,291.2750909090909,84.56875000000001,6.7012252709559785,2308.0629665213214,2.8506691959110597,2.5221065498103545
"Sutton, Dublin 13",2020,2039.5,295.81777272727277,84.11145833333333,6.8944471496656945,2424.7588145689624,4.487934832727092,1.5595847224710413
"Sutton, Dublin 13",2021,2065.65,309.2805,86.49479166666667,6.678888581724357,2388.1784789546577,1.2821770041676839,4.551020430114283
"Sutton, Dublin 13",2022,2076.69,321.86687878787876,93.921875,6.452015217659626,2211.0823490267844,0.534456466487554,4.069567524586493
"Sutton, Dublin 13",2023,2291.58,335.2919090909091,99.559375,6.834581860961859,2301.721962396811,10.347716799329687,4.17098843894339
"Sutton, Dublin 13",2024,2362.67,350.1716666666666,101.09583333333335,6.747176384915971,2337.059720562173,3.102226411471576,4.4378516666571555
"Swinford, Mayo",2008,525.31,263.2414696969697,84.23125,1.9955442453831849,623.6521481041774,,
"Swinford, Mayo",2009,528.83,256.8306666666667,79.36041666666667,2.0590609636440096,666.3649489407503,0.6700805238811558,-2.4353317270576103
"Swinford, Mayo",2010,476.46,256.01466666666664,79.12083333333334,1.861065251469968,602.1928484912318,-9.902993400525695,-0.31771906781642434
"Swinford, Mayo",2011,455.08,251.39683333333335,81.60104166666666,1.8102057769224087,557.6889592402058,-4.487260210720734,-1.8037378066881438
"Swinford, Mayo",2012,439.47,258.9757575757576,82.85833333333333,1.6969542018674966,530.387207080358,-3.4301661246374127,3.0147254211333463
"Swinford, Mayo",2013,442.29,260.7649393939394,83.11562500000001,1.696125257590053,532.1382110764372,0.6416820260768619,0.6908684561559575
"Swinford, Mayo",2014,428.82,261.4159090909091,83.22708333333334,1.6403745337888942,515.2409321885403,-3.045513124872823,0.24963850526940057
"Swinford, Mayo",2015,426.28,266.57742424242423,82.91979166666667,1.5990851483820439,514.087157519189,-0.5923231192574985,1.9744456905720131
"Swinford, Mayo",2016,440.79,269.88875757575755,82.96875,1.6332284603454468,531.2723163841807,3.4038660035657475,1.2421657020446064
"Swinford, Mayo",2017,458.77,273.8105606060606,83.30520833333334,1.6755014816979465,550.7098645792954,4.079039905623993,1.4531183386556012
"Swinford, Mayo",2018,485.1,284.1095454545454,83.72291666666666,1.7074399919365293,579.4112523950532,5.739259323844204,3.761354136848749
"Swinford, Mayo",2019,534.31,291.2750909090909,84.56875000000001,1.8343827422124537,631.8054837040868,10.144300144300122,2.5221065498103545
"Swinford, Mayo",2020,593.38,295.81777272727277,84.11145833333333,2.00589705794,705.4686861431384,11.055379835675927,1.5595847224710413
"Swinford, Mayo",2021,628.56,309.2805,86.49479166666667,2.0323298753073664,726.7027157222857,5.928747177188298,4.551020430114283
"Swinford, Mayo",2022,701.12,321.86687878787876,93.921875,2.1782918535773357,746.4927632673432,11.543846251750045,4.069567524586493
"Swinford, Mayo",2023,711.58,335.2919090909091,99.559375,2.1222701195782996,714.7292758718102,1.4918986764034692,4.17098843894339
"Swinford, Mayo",2024,810.38,350.1716666666666,101.09583333333335,2.3142363507422554,801.5958455261095,13.88459484527389,4.4378516666571555
"Swords, Dublin",2008,1199.34,263.2414696969697,84.23125,4.556045069117034,1423.8658455145803,,
"Swords, Dublin",2009,1090.9,256.8306666666667,79.36041666666667,4.247545724030879,1374.614758617069,-9.041639568429293,-2.4353317270576103
"Swords, Dublin",2010,966.86,256.01466666666664,79.12083333333334,3.776580508408373,1222.004318289536,-11.37042808690073,-0.31771906781642434
"Swords, Dublin",2011,935.65,251.39683333333335,81.60104166666666,3.721805034669622,1146.6152648173916,-3.2279750946362484,-1.8037378066881438
"Swords, Dublin",2012,946.11,258.9757575757576,82.85833333333333,3.65327630993892,1141.8404907975462,1.117939400416823,3.0147254211333463
"Swords, Dublin",2013,972.39,260.7649393939394,83.11562500000001,3.7289905700513044,1169.9244275670187,2.7776896978152665,0.6908684561559575
"Swords, Dublin",2014,1037.2,261.4159090909091,83.22708333333334,3.9676238665310417,1246.2289419009237,6.665021236335211,0.24963850526940057
"Swords, Dublin",2015,1138.73,266.57742424242423,82.91979166666667,4.27166705221236,1373.290956370991,9.788854608561515,1.9744456905720131
"Swords, Dublin",2016,1235.41,269.88875757575755,82.96875,4.5774785548568895,1489.0064030131828,8.490160090627285,1.2421657020446064
"Swords, Dublin",2017,1343.75,273.8105606060606,83.30520833333334,4.907590112761549,1613.0444024858389,8.769558284294266,1.4531183386556012
"Swords, Dublin",2018,1435.2,284.1095454545454,83.72291666666666,5.051572616836337,1714.2259934804788,6.805581395348836,3.761354136848749
"Swords, Dublin",2019,1516.92,291.2750909090909,84.56875000000001,5.207860360683715,1793.7122163919887,5.69397993311036,2.5221065498103545
"Swords, Dublin",2020,1548.44,295.81777272727277,84.11145833333333,5.2344387077363805,1840.938239191549,2.077894681327952,1.5595847224710413
"Swords, Dublin",2021,1604.76,309.2805,86.49479166666667,5.188687938618826,1855.3255855964353,3.6372090620237163,4.551020430114283
"Swords, Dublin",2022,1676.26,321.86687878787876,93.921875,5.207929459261673,1784.7386458160038,4.45549490266457,4.069567524586493
"Swords, Dublin",2023,1714.51,335.2919090909091,99.559375,5.113484559316157,1722.0979942873284,2.2818655817116618,4.17098843894339
"Swords, Dublin",2024,1812.08,350.1716666666666,101.09583333333335,5.174833296050033,1792.43786835923,5.690838781926022,4.4378516666571555
"Tallaght, Dublin 24",2008,1176.39,263.2414696969697,84.23125,4.468862756898451,1396.6194256882095,,
"Tallaght, Dublin 24",2009,1038.24,256.8306666666667,79.36041666666667,4.042507904040535,1308.2592602315387,-11.743554433478698,-2.4353317270576103
"Tallaght, Dublin 24",2010,926.21,256.01466666666664,79.12083333333334,3.617800542677243,1170.627205224077,-10.790376020958547,-0.31771906781642434
"Tallaght, Dublin 24",2011,895.87,251.39683333333335,81.60104166666666,3.563569151295329,1097.8658871286877,-3.275715010634739,-1.8037378066881438
"Tallaght, Dublin 24",2012,891.84,258.9757575757576,82.85833333333333,3.443720015913505,1076.3431559891383,-0.44984205297643465,3.0147254211333463
"Tallaght, Dublin 24",2013,907.97,260.7649393939394,83.11562500000001,3.481948156490177,1092.4179418731435,1.8086203803372891,0.6908684561559575
"Tallaght, Dublin 24",2014,1009.68,261.4159090909091,83.22708333333334,3.862351008059257,1213.1627825477483,11.20191195744351,0.24963850526940057
"Tallaght, Dublin 24",2015,1118.49,266.57742424242423,82.91979166666667,4.195741643083964,1348.8818260618318,10.776681720941305,1.9744456905720131
"Tallaght, Dublin 24",2016,1177.98,269.88875757575755,82.96875,4.364687179195829,1419.787570621469,5.318777995333002,1.2421657020446064
"Tallaght, Dublin 24",2017,1294.39,273.8105606060606,83.30520833333334,4.727319491019477,1553.7924049366661,9.88217117438328,1.4531183386556012
"Tallaght, Dublin 24",2018,1390.36,284.1095454545454,83.72291666666666,4.893746170251232,1660.6683753452608,7.414303262540645,3.761354136848749
"Tallaght, Dublin 24",2019,1463.49,291.2750909090909,84.56875000000001,5.024425519643099,1730.5328504914637,5.25978883166951,2.5221065498103545
"Tallaght, Dublin 24",2020,1486.6,295.81777272727277,84.11145833333333,5.025391092274097,1767.4167461329835,1.5791020095798247,1.5595847224710413
"Tallaght, Dublin 24",2021,1551.3,309.2805,86.49479166666667,5.015835139945777,1793.5183958571683,4.352213103726621,4.551020430114283
"Tallaght, Dublin 24",2022,1610.47,321.86687878787876,93.921875,5.003528185518444,1714.6910663783065,3.8142203313350054,4.069567524586493
"Tallaght, Dublin 24",2023,1641.16,335.2919090909091,99.559375,4.894719960436103,1648.423365454032,1.9056548709383003,4.17098843894339
"Tallaght, Dublin 24",2024,1753.51,350.1716666666666,101.09583333333335,5.0075724763568354,1734.502740798747,6.8457676277754675,4.4378516666571555
"Tara Street, Dublin 2",2008,1282.37,263.2414696969697,84.23125,4.87145889846383,1522.4397121020997,,
"Tara Street, Dublin 2",2009,1149.61,256.8306666666667,79.36041666666667,4.476139920985552,1448.5937048801616,-10.352706317209536,-2.4353317270576103
"Tara Street, Dublin 2",2010,1021.1,256.01466666666664,79.12083333333334,3.9884433704319027,1290.5576912949603,-11.178573603221952,-0.31771906781642434
"Tara Street, Dublin 2",2011,946.18,251.39683333333335,81.60104166666666,3.7636910037981117,1159.5195118526367,-7.337185388306732,-1.8037378066881438
"Tara Street, Dublin 2",2012,951.08,258.9757575757576,82.85833333333333,3.6724672954061455,1147.8386804787287,0.5178718637045998,3.0147254211333463
"Tara Street, Dublin 2",2013,991.67,260.7649393939394,83.11562500000001,3.80292689003669,1193.121028687446,4.267779787189285,0.6908684561559575
"Tara Street, Dublin 2",2014,1096.28,261.4159090909091,83.22708333333334,4.193623883918868,1317.2154496983653,10.54887210463158,0.24963850526940057
"Tara Street, Dublin 2",2015,1276.74,266.57742424242423,82.91979166666667,4.789377808823521,1539.7289046895216,16.461123070748364,1.9744456905720131
"Tara Street, Dublin 2",2016,1448.31,269.88875757575755,82.96875,5.3663220839921815,1745.6090395480223,13.438131491141503,1.2421657020446064
"Tara Street, Dublin 2",2017,1531.48,273.8105606060606,83.30520833333334,5.59321012531502,1838.3964588048464,5.742555115962755,1.4531183386556012
"Tara Street, Dublin 2",2018,1532.77,284.1095454545454,83.72291666666666,5.3949964882303725,1830.7651728170804,0.0842322459320366,3.761354136848749
"Tara Street, Dublin 2",2019,,291.2750909090909,84.56875000000001,,,,2.5221065498103545
"Tara Street, Dublin 2",2020,1742.33,295.81777272727277,84.11145833333333,5.889876000135832,2071.4538001411815,,1.5595847224710413
"Tara Street, Dublin 2",2021,1697.46,309.2805,86.49479166666667,5.488415855509804,1962.4996688143553,-2.575287115529201,4.551020430114283
"Tara Street, Dublin 2",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Tara Street, Dublin 2",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Tara Street, Dublin 2",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Templars Hall, Waterford",2008,856.67,263.2414696969697,84.23125,3.254312479664223,1017.0453364992208,,
"Templars Hall, Waterford",2009,723.16,256.8306666666667,79.36041666666667,2.8157073662023744,911.235135064185,-15.584764261617657,-2.4353317270576103
"Templars Hall, Waterford",2010,731.81,256.01466666666664,79.12083333333334,2.8584690460442372,924.9270630364947,1.1961391669893295,-0.31771906781642434
"Templars Hall, Waterford",2011,757.49,251.39683333333335,81.60104166666666,3.0131246681044113,928.2847185876406,3.5091075552397655,-1.8037378066881438
"Templars Hall, Waterford",2012,798.68,258.9757575757576,82.85833333333333,3.083995225948374,963.9102886452781,5.4376955471359345,3.0147254211333463
"Templars Hall, Waterford",2013,825.92,260.7649393939394,83.11562500000001,3.1672969607017487,993.7000413580478,3.4106275354334636,0.6908684561559575
"Templars Hall, Waterford",2014,851.66,261.4159090909091,83.22708333333334,3.2578736426627715,1023.2967032967032,3.11652460286711,0.24963850526940057
"Templars Hall, Waterford",2015,856.52,266.57742424242423,82.91979166666667,3.2130252681152953,1032.9500144466915,0.5706502594932328,1.9744456905720131
"Templars Hall, Waterford",2016,892.43,269.88875757575755,82.96875,3.3066586693574873,1075.6218455743879,4.192546583850931,1.2421657020446064
"Templars Hall, Waterford",2017,908.91,273.8105606060606,83.30520833333334,3.319484821871702,1091.0602328285795,1.846643434218942,1.4531183386556012
"Templars Hall, Waterford",2018,1023.37,284.1095454545454,83.72291666666666,3.602026107087376,1222.3296090775625,12.593106028099598,3.761354136848749
"Templars Hall, Waterford",2019,1158.47,291.2750909090909,84.56875000000001,3.977236763996297,1369.855886482891,13.201481380145985,2.5221065498103545
"Templars Hall, Waterford",2020,1072.35,295.81777272727277,84.11145833333333,3.625035744517777,1274.9154767359776,-7.433943045568736,1.5595847224710413
"Templars Hall, Waterford",2021,1287.81,309.2805,86.49479166666667,4.163890060964076,1488.8873366652615,20.092320604280324,4.551020430114283
"Templars Hall, Waterford",2022,1596.86,321.86687878787876,93.921875,4.9612436234931305,1700.2002994510065,23.998105310565986,4.069567524586493
"Templars Hall, Waterford",2023,1768.87,335.2919090909091,99.559375,5.2756119430260355,1776.6985781097962,10.77176458800395,4.17098843894339
"Templars Hall, Waterford",2024,1631.89,350.1716666666666,101.09583333333335,4.660257111987931,1614.2010468614765,-7.743926913792409,4.4378516666571555
"Temple Bar, Dublin 2",2008,1433.04,263.2414696969697,84.23125,5.443823124257904,1701.31631668769,,
"Temple Bar, Dublin 2",2009,1250.98,256.8306666666667,79.36041666666667,4.87083577765895,1576.3274092352926,-12.704460447719534,-2.4353317270576103
"Temple Bar, Dublin 2",2010,1134.14,256.01466666666664,79.12083333333334,4.429980574029614,1433.4277739744064,-9.339877536011764,-0.31771906781642434
"Temple Bar, Dublin 2",2011,1103.99,251.39683333333335,81.60104166666666,4.391423652247012,1352.9116509439984,-2.658401960957213,-1.8037378066881438
"Temple Bar, Dublin 2",2012,1103.31,258.9757575757576,82.85833333333333,4.260282932765439,1331.5619028462233,-0.06159476082211457,3.0147254211333463
"Temple Bar, Dublin 2",2013,1151.56,260.7649393939394,83.11562500000001,4.416084473152007,1385.491596796631,4.373204267159725,0.6908684561559575
"Temple Bar, Dublin 2",2014,1248.24,261.4159090909091,83.22708333333334,4.774919798648965,1499.8002453127738,8.395567751571797,0.24963850526940057
"Temple Bar, Dublin 2",2015,1361.95,266.57742424242423,82.91979166666667,5.109022280751911,1642.4908608972025,9.109626353906307,1.9744456905720131
"Temple Bar, Dublin 2",2016,1436.75,269.88875757575755,82.96875,5.323489621818372,1731.6760828625233,5.492125261573477,1.2421657020446064
"Temple Bar, Dublin 2",2017,1589.56,273.8105606060606,83.30520833333334,5.805327582988835,1908.115989146337,10.635809987819723,1.4531183386556012
"Temple Bar, Dublin 2",2018,1698.04,284.1095454545454,83.72291666666666,5.97670872790745,2028.1663224425808,6.824530058632572,3.761354136848749
"Temple Bar, Dublin 2",2019,1865.04,291.2750909090909,84.56875000000001,6.403019201467154,2205.3536323996746,9.83486843655037,2.5221065498103545
"Temple Bar, Dublin 2",2020,1820.38,295.81777272727277,84.11145833333333,6.153720864088472,2164.2473404584694,-2.394586711276958,1.5595847224710413
"Temple Bar, Dublin 2",2021,1755.86,309.2805,86.49479166666667,5.677241209840258,2030.018185102667,-3.5443149232577964,4.551020430114283
"Temple Bar, Dublin 2",2022,1820.89,321.86687878787876,93.921875,5.657276719050141,1938.7283313924474,3.703598236761474,4.069567524586493
"Temple Bar, Dublin 2",2023,1921.95,335.2919090909091,99.559375,5.732169336298818,1930.4560720675474,5.550033225510598,4.17098843894339
"Temple Bar, Dublin 2",2024,2146.05,350.1716666666666,101.09583333333335,6.128565513105478,2122.7877838684417,11.660032779208617,4.4378516666571555
"Templemore, Tipperary",2008,582.21,263.2414696969697,84.23125,2.2116955989883005,691.2042739482081,,
"Templemore, Tipperary",2009,631.96,256.8306666666667,79.36041666666667,2.4606095845252125,796.3163835875358,8.545026708575953,-2.4353317270576103
"Templemore, Tipperary",2010,559.37,256.01466666666664,79.12083333333334,2.1849138851419974,706.981936910843,-11.486486486486491,-0.31771906781642434
"Templemore, Tipperary",2011,496.53,251.39683333333335,81.60104166666666,1.9750845442895393,608.4848794311756,-11.234066896687356,-1.8037378066881438
"Templemore, Tipperary",2012,504.83,258.9757575757576,82.85833333333333,1.949333036905291,609.2688323443629,1.6716009103176166,3.0147254211333463
"Templemore, Tipperary",2013,475.62,260.7649393939394,83.11562500000001,1.8239415203033778,572.238974320412,-5.786106213973019,0.6908684561559575
"Templemore, Tipperary",2014,456.49,261.4159090909091,83.22708333333334,1.7462211905444998,548.4873213347017,-4.022118497960559,0.24963850526940057
"Templemore, Tipperary",2015,482.03,266.57742424242423,82.91979166666667,1.808217636470387,581.320804492293,5.594865166816354,1.9744456905720131
"Templemore, Tipperary",2016,517.01,269.88875757575755,82.96875,1.9156411131904068,623.1382297551789,7.256809742132231,1.2421657020446064
"Templemore, Tipperary",2017,530.38,273.8105606060606,83.30520833333334,1.9370326653071408,636.670876420792,2.586023481170585,1.4531183386556012
"Templemore, Tipperary",2018,579.47,284.1095454545454,83.72291666666666,2.039600602200496,692.128300196581,9.255628040273024,3.761354136848749
"Templemore, Tipperary",2019,611.58,291.2750909090909,84.56875000000001,2.099664609463219,723.1749316384598,5.541270471292736,2.5221065498103545
"Templemore, Tipperary",2020,595.06,295.81777272727277,84.11145833333333,2.0115762298995183,707.4660358898782,-2.7012001700513544,1.5595847224710413
"Templemore, Tipperary",2021,634.22,309.2805,86.49479166666667,2.050630414785284,733.2464623351599,6.580848990017829,4.551020430114283
"Templemore, Tipperary",2022,689.02,321.86687878787876,93.921875,2.140698672055933,733.6097155215439,8.640534830185098,4.069567524586493
"Templemore, Tipperary",2023,727.73,335.2919090909091,99.559375,2.1704371035171253,730.950751749898,5.61812429247337,4.17098843894339
"Templemore, Tipperary",2024,864.15,350.1716666666666,101.09583333333335,2.4677896079541943,854.7830029262662,18.745963475464798,4.4378516666571555
"Templeogue, Dublin 6W",2008,1398.68,263.2414696969697,84.23125,5.313296577511476,1660.523855457446,,
"Templeogue, Dublin 6W",2009,1249.89,256.8306666666667,79.36041666666667,4.866591736189344,1574.953928543302,-10.63788715074212,-2.4353317270576103
"Templeogue, Dublin 6W",2010,1188.78,256.01466666666664,79.12083333333334,4.643405846540042,1502.4867028279527,-4.889230252262211,-0.31771906781642434
"Templeogue, Dublin 6W",2011,1215.91,251.39683333333335,81.60104166666666,4.836616213012495,1490.0667628323783,2.2821716381500545,-1.8037378066881438
"Templeogue, Dublin 6W",2012,1257.67,258.9757575757576,82.85833333333333,4.856323278182116,1517.855777934225,3.434464721895525,3.0147254211333463
"Templeogue, Dublin 6W",2013,1297.33,260.7649393939394,83.11562500000001,4.975093672543587,1560.8737827574537,3.1534504281727216,0.6908684561559575
"Templeogue, Dublin 6W",2014,1346.8,261.4159090909091,83.22708333333334,5.15194352433861,1618.2232346241456,3.813216375170536,0.24963850526940057
"Templeogue, Dublin 6W",2015,1447.78,266.57742424242423,82.91979166666667,5.430992531023167,1746.0005276183058,7.4977724977725035,1.9744456905720131
"Templeogue, Dublin 6W",2016,1642.68,269.88875757575755,82.96875,6.086507695819456,1979.8779661016952,13.461990081365972,1.2421657020446064
"Templeogue, Dublin 6W",2017,1818.38,273.8105606060606,83.30520833333334,6.641014853390397,2182.79269253373,10.695935909611132,1.4531183386556012
"Templeogue, Dublin 6W",2018,1889.45,284.1095454545454,83.72291666666666,6.650427731940786,2256.7895090452134,3.908423981785991,3.761354136848749
"Templeogue, Dublin 6W",2019,1937.65,291.2750909090909,84.56875000000001,6.652302446983889,2291.2127706747465,2.5510069067718133,2.5221065498103545
"Templeogue, Dublin 6W",2020,2027.66,295.81777272727277,84.11145833333333,6.854422509189087,2410.682254449082,4.6453177818491564,1.5595847224710413
"Templeogue, Dublin 6W",2021,2015.64,309.2805,86.49479166666667,6.517190705524596,2330.359968687903,-0.5928015545012433,4.551020430114283
"Templeogue, Dublin 6W",2022,2098.39,321.86687878787876,93.921875,6.519434394437678,2234.186657794044,4.1053958048064,4.069567524586493
"Templeogue, Dublin 6W",2023,2186.78,335.2919090909091,99.559375,6.522018398621989,2196.458143695659,4.212277031438405,4.17098843894339
"Templeogue, Dublin 6W",2024,2355.46,350.1716666666666,101.09583333333335,6.7265864837722456,2329.927873717182,7.713624598725066,4.4378516666571555
"Terenure, Dublin 6",2008,1209.66,263.2414696969697,84.23125,4.595248618663692,1436.1178303776805,,
"Terenure, Dublin 6",2009,1172.02,256.8306666666667,79.36041666666667,4.56339585615425,1476.8319638778778,-3.1116181406345644,-2.4353317270576103
"Terenure, Dublin 6",2010,1079.86,256.01466666666664,79.12083333333334,4.217961470957393,1364.8238453841695,-7.863347041859359,-0.31771906781642434
"Terenure, Dublin 6",2011,1030.81,251.39683333333335,81.60104166666666,4.100330089015971,1263.2314232099775,-4.542255477561907,-1.8037378066881438
"Terenure, Dublin 6",2012,1025.47,258.9757575757576,82.85833333333333,3.9597142589688983,1237.618425022629,-0.5180392118819155,3.0147254211333463
"Terenure, Dublin 6",2013,1125.11,260.7649393939394,83.11562500000001,4.314652125454214,1353.6684588487421,9.716520229748294,0.6908684561559575
"Terenure, Dublin 6",2014,1266.81,261.4159090909091,83.22708333333334,4.845956026186067,1522.1126936844475,12.59432411053143,0.24963850526940057
"Terenure, Dublin 6",2015,1325.3,266.57742424242423,82.91979166666667,4.971538770645403,1598.2915216763188,4.61710911659996,1.9744456905720131
"Terenure, Dublin 6",2016,1409.05,269.88875757575755,82.96875,5.220854742734072,1698.2900188323918,6.319323926658105,1.2421657020446064
"Terenure, Dublin 6",2017,1486.59,273.8105606060606,83.30520833333334,5.429264659148049,1784.5102722168729,5.502998474149257,1.4531183386556012
"Terenure, Dublin 6",2018,1413.68,284.1095454545454,83.72291666666666,4.975827185736617,1688.5221589071093,-4.904513013002898,3.761354136848749
"Terenure, Dublin 6",2019,1733.24,291.2750909090909,84.56875000000001,5.950525994483191,2049.5041016924097,22.604832776866047,2.5221065498103545
"Terenure, Dublin 6",2020,1868.17,295.81777272727277,84.11145833333333,6.31527302357978,2221.0648073612642,7.784842260737124,1.5595847224710413
"Terenure, Dublin 6",2021,,309.2805,86.49479166666667,,,,4.551020430114283
"Terenure, Dublin 6",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Terenure, Dublin 6",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Terenure, Dublin 6",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Terenure, Dublin 6W",2008,1377.96,263.2414696969697,84.23125,5.234585574933304,1635.9249091043998,,
"Terenure, Dublin 6W",2009,1280.25,256.8306666666667,79.36041666666667,4.984801918773978,1613.2097760743445,-7.090917007750585,-2.4353317270576103
"Terenure, Dublin 6W",2010,1197.78,256.01466666666664,79.12083333333334,4.678560082495274,1513.8617094107112,-6.441710603397777,-0.31771906781642434
"Terenure, Dublin 6W",2011,1140.41,251.39683333333335,81.60104166666666,4.53629421213871,1397.5434341371256,-4.789694267728617,-1.8037378066881438
"Terenure, Dublin 6W",2012,1149.63,258.9757575757576,82.85833333333333,4.4391413727738644,1387.4645479231622,0.8084811602844688,3.0147254211333463
"Terenure, Dublin 6W",2013,1227.09,260.7649393939394,83.11562500000001,4.705732307617576,1476.3650035718313,6.737819994258998,0.6908684561559575
"Terenure, Dublin 6W",2014,1329.55,261.4159090909091,83.22708333333334,5.085956721699138,1597.4968084307488,8.349835790365834,0.24963850526940057
"Terenure, Dublin 6W",2015,1437.26,266.57742424242423,82.91979166666667,5.391529324302281,1733.3135685840987,8.101237260727313,1.9744456905720131
"Terenure, Dublin 6W",2016,1567.51,269.88875757575755,82.96875,5.807985534780941,1889.2775894538606,9.062382589093133,1.2421657020446064
